rally,ball_round,time,frame_num,roundscore_A,roundscore_B,player,server,type,aroundhead,backhand,hit_height,hit_area,hit_x,hit_y,landing_height,landing_area,landing_x,landing_y,lose_reason,win_reason,getpoint_player,flaw,player_location_area,player_location_x,player_location_y,opponent_location_area,opponent_location_x,opponent_location_y,db,match_id,match_name,set_num,tournament,year,winner,loser,stroke_type_english,clip_name
20,6.0,00:30:39,55183.0,9,11,A,2,殺球,1.0,,1.0,3.0,488.0,323.0,2.0,6.0,455.0,589.0,,,,,8.0,562.0,336.0,8.0,611.0,556.0,0,31,Carolina_Marin_Neslihan_Yigit_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,2,TOYOTA THAILAND OPEN 2021,2021,Carolina MARIN,Neslihan YIGIT,Smash,31_set2_rally20_ball6_Smash.mp4
20,11.0,00:30:44,55322.0,9,11,B,2,長球,,,1.0,5.0,803.0,611.0,1.0,8.0,534.0,340.0,,,,,9.0,725.0,636.0,8.0,660.0,364.0,0,31,Carolina_Marin_Neslihan_Yigit_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,2,TOYOTA THAILAND OPEN 2021,2021,Carolina MARIN,Neslihan YIGIT,Clear,31_set2_rally20_ball11_Clear.mp4
20,12.0,00:30:45,55351.0,9,11,A,2,殺球,1.0,,1.0,8.0,534.0,340.0,2.0,5.0,798.0,563.0,,,,,8.0,583.0,341.0,8.0,672.0,594.0,0,31,Carolina_Marin_Neslihan_Yigit_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,2,TOYOTA THAILAND OPEN 2021,2021,Carolina MARIN,Neslihan YIGIT,Smash,31_set2_rally20_ball12_Smash.mp4
20,24.0,00:30:55,55668.0,9,11,A,3,殺球,,,1.0,4.0,795.0,323.0,2.0,9.0,607.0,638.0,對手落地致勝,落地致勝,A,,6.0,779.0,337.0,8.0,743.0,547.0,0,31,Carolina_Marin_Neslihan_Yigit_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,2,TOYOTA THAILAND OPEN 2021,2021,Carolina MARIN,Neslihan YIGIT,Smash,31_set2_rally20_ball24_Smash.mp4
22,8.0,00:32:30,58500.0,11,11,B,3,殺球,,,1.0,9.0,588.0,628.0,2.0,7.0,525.0,453.0,掛網,對手掛網,A,,9.0,599.0,639.0,8.0,661.0,356.0,0,31,Carolina_Marin_Neslihan_Yigit_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,2,TOYOTA THAILAND OPEN 2021,2021,Carolina MARIN,Neslihan YIGIT,Smash,31_set2_rally22_ball8_Smash.mp4
23,3.0,00:32:49,59087.0,12,11,A,2,殺球,,,1.0,8.0,706.0,349.0,2.0,8.0,697.0,549.0,,,,,8.0,627.0,367.0,8.0,595.0,514.0,0,31,Carolina_Marin_Neslihan_Yigit_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,2,TOYOTA THAILAND OPEN 2021,2021,Carolina MARIN,Neslihan YIGIT,Smash,31_set2_rally23_ball3_Smash.mp4
23,7.0,00:32:53,59209.0,12,11,A,2,殺球,,,1.0,9.0,700.0,322.0,2.0,5.0,821.0,552.0,,,,,9.0,692.0,326.0,8.0,724.0,526.0,0,31,Carolina_Marin_Neslihan_Yigit_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,2,TOYOTA THAILAND OPEN 2021,2021,Carolina MARIN,Neslihan YIGIT,Smash,31_set2_rally23_ball7_Smash.mp4
23,11.0,00:32:56,59304.0,12,11,A,2,殺球,1.0,,1.0,8.0,546.0,335.0,2.0,6.0,430.0,570.0,,,,,8.0,621.0,346.0,8.0,702.0,552.0,0,31,Carolina_Marin_Neslihan_Yigit_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,2,TOYOTA THAILAND OPEN 2021,2021,Carolina MARIN,Neslihan YIGIT,Smash,31_set2_rally23_ball11_Smash.mp4
24,3.0,00:33:33,60414.0,12,12,A,2,殺球,1.0,,1.0,8.0,571.0,336.0,2.0,6.0,457.0,571.0,,,,,8.0,607.0,347.0,8.0,672.0,545.0,0,31,Carolina_Marin_Neslihan_Yigit_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,2,TOYOTA THAILAND OPEN 2021,2021,Carolina MARIN,Neslihan YIGIT,Smash,31_set2_rally24_ball3_Smash.mp4
27,4.0,00:35:27,63837.0,14,13,A,2,長球,,1.0,1.0,9.0,536.0,321.0,1.0,5.0,841.0,599.0,,,,,9.0,568.0,325.0,8.0,681.0,536.0,0,31,Carolina_Marin_Neslihan_Yigit_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,2,TOYOTA THAILAND OPEN 2021,2021,Carolina MARIN,Neslihan YIGIT,Clear,31_set2_rally27_ball4_Clear.mp4
27,18.0,00:35:41,64244.0,14,13,A,2,長球,,,1.0,9.0,732.0,319.0,1.0,6.0,452.0,579.0,,,,,9.0,711.0,328.0,8.0,741.0,552.0,0,31,Carolina_Marin_Neslihan_Yigit_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,2,TOYOTA THAILAND OPEN 2021,2021,Carolina MARIN,Neslihan YIGIT,Clear,31_set2_rally27_ball18_Clear.mp4
27,19.0,00:35:42,64271.0,14,13,B,2,長球,1.0,,1.0,6.0,452.0,579.0,1.0,8.0,567.0,336.0,,,,,8.0,558.0,567.0,8.0,710.0,333.0,0,31,Carolina_Marin_Neslihan_Yigit_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,2,TOYOTA THAILAND OPEN 2021,2021,Carolina MARIN,Neslihan YIGIT,Clear,31_set2_rally27_ball19_Clear.mp4
27,20.0,00:35:43,64311.0,14,13,A,2,殺球,,,1.0,8.0,567.0,336.0,2.0,8.0,512.0,569.0,,,,,8.0,569.0,342.0,8.0,551.0,611.0,0,31,Carolina_Marin_Neslihan_Yigit_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,2,TOYOTA THAILAND OPEN 2021,2021,Carolina MARIN,Neslihan YIGIT,Smash,31_set2_rally27_ball20_Smash.mp4
29,3.0,00:36:56,66504.0,16,13,A,2,長球,,1.0,1.0,5.0,509.0,347.0,1.0,8.0,788.0,614.0,,,,,8.0,590.0,359.0,8.0,548.0,517.0,0,31,Carolina_Marin_Neslihan_Yigit_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,2,TOYOTA THAILAND OPEN 2021,2021,Carolina MARIN,Neslihan YIGIT,Clear,31_set2_rally29_ball3_Clear.mp4
30,4.0,00:37:23,67304.0,17,13,B,2,長球,,,1.0,9.0,719.0,620.0,1.0,8.0,663.0,345.0,,,,,9.0,689.0,635.0,8.0,667.0,362.0,0,31,Carolina_Marin_Neslihan_Yigit_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,2,TOYOTA THAILAND OPEN 2021,2021,Carolina MARIN,Neslihan YIGIT,Clear,31_set2_rally30_ball4_Clear.mp4
30,5.0,00:37:24,67342.0,17,13,A,2,殺球,,,1.0,8.0,663.0,345.0,2.0,8.0,687.0,581.0,,,,,8.0,678.0,339.0,8.0,736.0,599.0,0,31,Carolina_Marin_Neslihan_Yigit_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,2,TOYOTA THAILAND OPEN 2021,2021,Carolina MARIN,Neslihan YIGIT,Smash,31_set2_rally30_ball5_Smash.mp4
31,2.0,00:38:00,68415.0,17,14,B,3,殺球,,,1.0,8.0,549.0,576.0,2.0,5.0,455.0,333.0,對手落地致勝,落地致勝,B,,8.0,558.0,572.0,8.0,652.0,357.0,0,31,Carolina_Marin_Neslihan_Yigit_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,2,TOYOTA THAILAND OPEN 2021,2021,Carolina MARIN,Neslihan YIGIT,Smash,31_set2_rally31_ball2_Smash.mp4
33,4.0,00:38:57,70125.0,19,14,B,2,長球,,,1.0,3.0,882.0,624.0,1.0,8.0,547.0,343.0,,,,,3.0,812.0,629.0,8.0,687.0,368.0,0,31,Carolina_Marin_Neslihan_Yigit_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,2,TOYOTA THAILAND OPEN 2021,2021,Carolina MARIN,Neslihan YIGIT,Clear,31_set2_rally33_ball4_Clear.mp4
33,5.0,00:38:58,70160.0,19,14,A,3,殺球,1.0,,1.0,8.0,547.0,343.0,2.0,5.0,794.0,577.0,對手落地致勝,落地致勝,A,,8.0,575.0,346.0,8.0,703.0,592.0,0,31,Carolina_Marin_Neslihan_Yigit_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,2,TOYOTA THAILAND OPEN 2021,2021,Carolina MARIN,Neslihan YIGIT,Smash,31_set2_rally33_ball5_Smash.mp4
34,3.0,00:39:24,70949.0,19,15,A,2,長球,,1.0,1.0,5.0,515.0,346.0,1.0,8.0,738.0,603.0,,,,,8.0,597.0,357.0,8.0,579.0,512.0,0,31,Carolina_Marin_Neslihan_Yigit_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,2,TOYOTA THAILAND OPEN 2021,2021,Carolina MARIN,Neslihan YIGIT,Clear,31_set2_rally34_ball3_Clear.mp4
35,8.0,00:39:56,71888.0,20,15,A,3,殺球,,,1.0,3.0,523.0,324.0,2.0,5.0,874.0,568.0,對手落地致勝,落地致勝,A,,9.0,535.0,323.0,8.0,645.0,546.0,0,31,Carolina_Marin_Neslihan_Yigit_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,2,TOYOTA THAILAND OPEN 2021,2021,Carolina MARIN,Neslihan YIGIT,Smash,31_set2_rally35_ball8_Smash.mp4
2,4.0,00:06:54,12425.0,0,2,A,2,殺球,1.0,,1.0,6.0,765.0,332.0,2.0,5.0,843.0,557.0,,,,,8.0,709.0,332.0,8.0,730.0,547.0,0,32,Hans-Kristian_Solberg_Vittinghus_Lee_Cheuk_Yu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,1,TOYOTA THAILAND OPEN 2021,2021,Hans-Kristian Solberg VITTINGHUS,LEE Cheuk Yiu,Smash,32_set1_rally2_ball4_Smash.mp4
3,10.0,00:07:22,13271.0,1,2,A,2,殺球,,,1.0,8.0,740.0,359.0,2.0,8.0,718.0,556.0,,,,,8.0,712.0,337.0,8.0,678.0,550.0,0,32,Hans-Kristian_Solberg_Vittinghus_Lee_Cheuk_Yu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,1,TOYOTA THAILAND OPEN 2021,2021,Hans-Kristian Solberg VITTINGHUS,LEE Cheuk Yiu,Smash,32_set1_rally3_ball10_Smash.mp4
4,6.0,00:07:51,14156.0,2,2,B,2,殺球,,,1.0,8.0,493.0,615.0,2.0,5.0,497.0,342.0,,,,,8.0,494.0,605.0,8.0,579.0,343.0,0,32,Hans-Kristian_Solberg_Vittinghus_Lee_Cheuk_Yu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,1,TOYOTA THAILAND OPEN 2021,2021,Hans-Kristian Solberg VITTINGHUS,LEE Cheuk Yiu,Smash,32_set1_rally4_ball6_Smash.mp4
4,11.0,00:07:55,14269.0,2,2,A,2,長球,,1.0,1.0,9.0,753.0,319.0,1.0,3.0,891.0,633.0,,,,,8.0,676.0,333.0,8.0,712.0,542.0,0,32,Hans-Kristian_Solberg_Vittinghus_Lee_Cheuk_Yu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,1,TOYOTA THAILAND OPEN 2021,2021,Hans-Kristian Solberg VITTINGHUS,LEE Cheuk Yiu,Clear,32_set1_rally4_ball11_Clear.mp4
5,10.0,00:08:37,15519.0,2,3,B,2,殺球,,,1.0,8.0,518.0,616.0,2.0,6.0,807.0,340.0,,,,,8.0,559.0,596.0,8.0,615.0,352.0,0,32,Hans-Kristian_Solberg_Vittinghus_Lee_Cheuk_Yu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,1,TOYOTA THAILAND OPEN 2021,2021,Hans-Kristian Solberg VITTINGHUS,LEE Cheuk Yiu,Smash,32_set1_rally5_ball10_Smash.mp4
5,14.0,00:08:41,15644.0,2,3,B,2,長球,,1.0,1.0,4.0,457.0,622.0,1.0,8.0,538.0,349.0,,,,,8.0,488.0,610.0,8.0,624.0,373.0,0,32,Hans-Kristian_Solberg_Vittinghus_Lee_Cheuk_Yu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,1,TOYOTA THAILAND OPEN 2021,2021,Hans-Kristian Solberg VITTINGHUS,LEE Cheuk Yiu,Clear,32_set1_rally5_ball14_Clear.mp4
5,15.0,00:08:43,15690.0,2,3,A,3,殺球,,,1.0,8.0,538.0,349.0,2.0,1.0,506.0,440.0,掛網,對手掛網,B,,8.0,546.0,329.0,8.0,637.0,567.0,0,32,Hans-Kristian_Solberg_Vittinghus_Lee_Cheuk_Yu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,1,TOYOTA THAILAND OPEN 2021,2021,Hans-Kristian Solberg VITTINGHUS,LEE Cheuk Yiu,Smash,32_set1_rally5_ball15_Smash.mp4
6,7.0,00:09:17,16714.0,3,3,B,2,長球,,,1.0,3.0,858.0,645.0,1.0,6.0,770.0,334.0,,,,,9.0,794.0,634.0,8.0,646.0,354.0,0,32,Hans-Kristian_Solberg_Vittinghus_Lee_Cheuk_Yu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,1,TOYOTA THAILAND OPEN 2021,2021,Hans-Kristian Solberg VITTINGHUS,LEE Cheuk Yiu,Clear,32_set1_rally6_ball7_Clear.mp4
7,6.0,00:09:42,17467.0,4,3,B,2,殺球,,,1.0,8.0,482.0,614.0,2.0,8.0,605.0,351.0,,,,,8.0,541.0,590.0,8.0,564.0,361.0,0,32,Hans-Kristian_Solberg_Vittinghus_Lee_Cheuk_Yu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,1,TOYOTA THAILAND OPEN 2021,2021,Hans-Kristian Solberg VITTINGHUS,LEE Cheuk Yiu,Smash,32_set1_rally7_ball6_Smash.mp4
9,11.0,00:10:36,19087.0,5,4,B,2,殺球,,,1.0,6.0,467.0,618.0,2.0,5.0,477.0,344.0,,,,,8.0,498.0,591.0,8.0,580.0,349.0,0,32,Hans-Kristian_Solberg_Vittinghus_Lee_Cheuk_Yu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,1,TOYOTA THAILAND OPEN 2021,2021,Hans-Kristian Solberg VITTINGHUS,LEE Cheuk Yiu,Smash,32_set1_rally9_ball11_Smash.mp4
10,4.0,00:11:02,19872.0,6,4,B,2,長球,,,1.0,3.0,836.0,623.0,1.0,3.0,521.0,322.0,,,,,9.0,773.0,624.0,8.0,673.0,371.0,0,32,Hans-Kristian_Solberg_Vittinghus_Lee_Cheuk_Yu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,1,TOYOTA THAILAND OPEN 2021,2021,Hans-Kristian Solberg VITTINGHUS,LEE Cheuk Yiu,Clear,32_set1_rally10_ball4_Clear.mp4
10,5.0,00:11:03,19908.0,6,4,A,2,殺球,,,1.0,3.0,521.0,322.0,2.0,6.0,432.0,529.0,,,,,8.0,546.0,328.0,8.0,666.0,560.0,0,32,Hans-Kristian_Solberg_Vittinghus_Lee_Cheuk_Yu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,1,TOYOTA THAILAND OPEN 2021,2021,Hans-Kristian Solberg VITTINGHUS,LEE Cheuk Yiu,Smash,32_set1_rally10_ball5_Smash.mp4
10,11.0,00:11:09,20085.0,6,4,A,2,殺球,,,1.0,8.0,548.0,331.0,2.0,8.0,497.0,555.0,,,,,9.0,621.0,318.0,8.0,653.0,558.0,0,32,Hans-Kristian_Solberg_Vittinghus_Lee_Cheuk_Yu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,1,TOYOTA THAILAND OPEN 2021,2021,Hans-Kristian Solberg VITTINGHUS,LEE Cheuk Yiu,Smash,32_set1_rally10_ball11_Smash.mp4
10,15.0,00:11:12,20175.0,6,4,A,2,長球,,1.0,1.0,6.0,800.0,330.0,1.0,3.0,902.0,637.0,,,,,8.0,751.0,336.0,8.0,674.0,540.0,0,32,Hans-Kristian_Solberg_Vittinghus_Lee_Cheuk_Yu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,1,TOYOTA THAILAND OPEN 2021,2021,Hans-Kristian Solberg VITTINGHUS,LEE Cheuk Yiu,Clear,32_set1_rally10_ball15_Clear.mp4
10,21.0,00:11:18,20355.0,6,4,A,2,殺球,,,1.0,6.0,796.0,334.0,2.0,5.0,826.0,553.0,,,,,8.0,747.0,335.0,8.0,731.0,543.0,0,32,Hans-Kristian_Solberg_Vittinghus_Lee_Cheuk_Yu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,1,TOYOTA THAILAND OPEN 2021,2021,Hans-Kristian Solberg VITTINGHUS,LEE Cheuk Yiu,Smash,32_set1_rally10_ball21_Smash.mp4
11,7.0,00:11:51,21350.0,6,5,A,2,長球,1.0,,1.0,9.0,735.0,321.0,1.0,8.0,486.0,619.0,,,,,8.0,643.0,324.0,8.0,626.0,519.0,0,32,Hans-Kristian_Solberg_Vittinghus_Lee_Cheuk_Yu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,1,TOYOTA THAILAND OPEN 2021,2021,Hans-Kristian Solberg VITTINGHUS,LEE Cheuk Yiu,Clear,32_set1_rally11_ball7_Clear.mp4
11,8.0,00:11:53,21392.0,6,5,B,2,長球,,,1.0,8.0,486.0,619.0,1.0,5.0,468.0,335.0,,,,,8.0,548.0,594.0,8.0,607.0,332.0,0,32,Hans-Kristian_Solberg_Vittinghus_Lee_Cheuk_Yu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,1,TOYOTA THAILAND OPEN 2021,2021,Hans-Kristian Solberg VITTINGHUS,LEE Cheuk Yiu,Clear,32_set1_rally11_ball8_Clear.mp4
11,11.0,00:11:56,21482.0,6,5,A,2,殺球,,,1.0,3.0,463.0,323.0,2.0,6.0,410.0,551.0,,,,,3.0,515.0,323.0,8.0,620.0,561.0,0,32,Hans-Kristian_Solberg_Vittinghus_Lee_Cheuk_Yu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,1,TOYOTA THAILAND OPEN 2021,2021,Hans-Kristian Solberg VITTINGHUS,LEE Cheuk Yiu,Smash,32_set1_rally11_ball11_Smash.mp4
11,18.0,00:12:02,21666.0,6,5,B,2,長球,,,1.0,4.0,437.0,624.0,1.0,5.0,475.0,327.0,,,,,8.0,515.0,610.0,8.0,611.0,341.0,0,32,Hans-Kristian_Solberg_Vittinghus_Lee_Cheuk_Yu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,1,TOYOTA THAILAND OPEN 2021,2021,Hans-Kristian Solberg VITTINGHUS,LEE Cheuk Yiu,Clear,32_set1_rally11_ball18_Clear.mp4
11,19.0,00:12:03,21698.0,6,5,A,2,長球,,,1.0,5.0,475.0,327.0,1.0,6.0,449.0,605.0,,,,,5.0,514.0,327.0,8.0,577.0,586.0,0,32,Hans-Kristian_Solberg_Vittinghus_Lee_Cheuk_Yu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,1,TOYOTA THAILAND OPEN 2021,2021,Hans-Kristian Solberg VITTINGHUS,LEE Cheuk Yiu,Clear,32_set1_rally11_ball19_Clear.mp4
11,20.0,00:12:04,21731.0,6,5,B,2,長球,,,1.0,6.0,449.0,605.0,1.0,5.0,452.0,326.0,,,,,8.0,505.0,598.0,8.0,563.0,345.0,0,32,Hans-Kristian_Solberg_Vittinghus_Lee_Cheuk_Yu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,1,TOYOTA THAILAND OPEN 2021,2021,Hans-Kristian Solberg VITTINGHUS,LEE Cheuk Yiu,Clear,32_set1_rally11_ball20_Clear.mp4
11,23.0,00:12:07,21819.0,6,5,A,2,長球,1.0,,1.0,9.0,748.0,323.0,1.0,3.0,869.0,621.0,,,,,9.0,646.0,322.0,8.0,670.0,536.0,0,32,Hans-Kristian_Solberg_Vittinghus_Lee_Cheuk_Yu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,1,TOYOTA THAILAND OPEN 2021,2021,Hans-Kristian Solberg VITTINGHUS,LEE Cheuk Yiu,Clear,32_set1_rally11_ball23_Clear.mp4
13,7.0,00:13:11,23754.0,8,5,A,2,殺球,1.0,,1.0,8.0,731.0,330.0,1.0,8.0,703.0,529.0,,,,,8.0,647.0,339.0,8.0,613.0,526.0,0,32,Hans-Kristian_Solberg_Vittinghus_Lee_Cheuk_Yu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,1,TOYOTA THAILAND OPEN 2021,2021,Hans-Kristian Solberg VITTINGHUS,LEE Cheuk Yiu,Smash,32_set1_rally13_ball7_Smash.mp4
13,13.0,00:13:16,23892.0,8,5,A,2,殺球,,,1.0,9.0,680.0,318.0,2.0,8.0,675.0,520.0,,,,,9.0,697.0,321.0,1.0,833.0,504.0,0,32,Hans-Kristian_Solberg_Vittinghus_Lee_Cheuk_Yu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,1,TOYOTA THAILAND OPEN 2021,2021,Hans-Kristian Solberg VITTINGHUS,LEE Cheuk Yiu,Smash,32_set1_rally13_ball13_Smash.mp4
14,15.0,00:13:54,25027.0,8,6,A,3,長球,,,1.0,8.0,706.0,327.0,2.0,13.0,495.0,671.0,出界,對手出界,B,,8.0,628.0,329.0,8.0,611.0,530.0,0,32,Hans-Kristian_Solberg_Vittinghus_Lee_Cheuk_Yu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,1,TOYOTA THAILAND OPEN 2021,2021,Hans-Kristian Solberg VITTINGHUS,LEE Cheuk Yiu,Clear,32_set1_rally14_ball15_Clear.mp4
16,6.0,00:14:53,26808.0,9,7,B,2,長球,,,1.0,3.0,888.0,649.0,1.0,6.0,801.0,360.0,,,,,9.0,802.0,620.0,8.0,616.0,359.0,0,32,Hans-Kristian_Solberg_Vittinghus_Lee_Cheuk_Yu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,1,TOYOTA THAILAND OPEN 2021,2021,Hans-Kristian Solberg VITTINGHUS,LEE Cheuk Yiu,Clear,32_set1_rally16_ball6_Clear.mp4
16,7.0,00:14:54,26838.0,9,7,A,2,殺球,,,1.0,6.0,801.0,360.0,2.0,5.0,811.0,569.0,,,,,8.0,742.0,325.0,8.0,735.0,577.0,0,32,Hans-Kristian_Solberg_Vittinghus_Lee_Cheuk_Yu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,1,TOYOTA THAILAND OPEN 2021,2021,Hans-Kristian Solberg VITTINGHUS,LEE Cheuk Yiu,Smash,32_set1_rally16_ball7_Smash.mp4
16,16.0,00:15:02,27073.0,9,7,B,2,殺球,,,1.0,9.0,779.0,633.0,2.0,6.0,807.0,338.0,,,,,9.0,679.0,632.0,8.0,595.0,351.0,0,32,Hans-Kristian_Solberg_Vittinghus_Lee_Cheuk_Yu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,1,TOYOTA THAILAND OPEN 2021,2021,Hans-Kristian Solberg VITTINGHUS,LEE Cheuk Yiu,Smash,32_set1_rally16_ball16_Smash.mp4
16,19.0,00:15:04,27134.0,9,7,A,2,長球,,1.0,1.0,6.0,789.0,328.0,1.0,9.0,622.0,620.0,,,,,8.0,693.0,354.0,8.0,765.0,533.0,0,32,Hans-Kristian_Solberg_Vittinghus_Lee_Cheuk_Yu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,1,TOYOTA THAILAND OPEN 2021,2021,Hans-Kristian Solberg VITTINGHUS,LEE Cheuk Yiu,Clear,32_set1_rally16_ball19_Clear.mp4
16,20.0,00:15:05,27162.0,9,7,B,2,長球,,,1.0,9.0,622.0,620.0,1.0,5.0,485.0,327.0,,,,,8.0,649.0,585.0,8.0,674.0,342.0,0,32,Hans-Kristian_Solberg_Vittinghus_Lee_Cheuk_Yu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,1,TOYOTA THAILAND OPEN 2021,2021,Hans-Kristian Solberg VITTINGHUS,LEE Cheuk Yiu,Clear,32_set1_rally16_ball20_Clear.mp4
16,27.0,00:15:12,27372.0,9,7,A,3,殺球,,,1.0,8.0,687.0,326.0,2.0,7.0,600.0,439.0,掛網,對手掛網,B,,8.0,641.0,335.0,8.0,598.0,524.0,0,32,Hans-Kristian_Solberg_Vittinghus_Lee_Cheuk_Yu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,1,TOYOTA THAILAND OPEN 2021,2021,Hans-Kristian Solberg VITTINGHUS,LEE Cheuk Yiu,Smash,32_set1_rally16_ball27_Smash.mp4
17,7.0,00:15:53,28593.0,9,8,B,3,殺球,,,1.0,8.0,778.0,579.0,2.0,8.0,648.0,327.0,對手落地致勝,落地致勝,B,,8.0,689.0,601.0,8.0,568.0,326.0,0,32,Hans-Kristian_Solberg_Vittinghus_Lee_Cheuk_Yu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,1,TOYOTA THAILAND OPEN 2021,2021,Hans-Kristian Solberg VITTINGHUS,LEE Cheuk Yiu,Smash,32_set1_rally17_ball7_Smash.mp4
18,3.0,00:16:20,29428.0,10,8,B,2,長球,,,1.0,3.0,857.0,642.0,1.0,6.0,762.0,339.0,,,,,8.0,761.0,618.0,8.0,615.0,368.0,0,32,Hans-Kristian_Solberg_Vittinghus_Lee_Cheuk_Yu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,1,TOYOTA THAILAND OPEN 2021,2021,Hans-Kristian Solberg VITTINGHUS,LEE Cheuk Yiu,Clear,32_set1_rally18_ball3_Clear.mp4
18,4.0,00:16:21,29455.0,10,8,A,2,殺球,,,1.0,6.0,762.0,339.0,2.0,5.0,859.0,575.0,,,,,8.0,739.0,335.0,8.0,738.0,584.0,0,32,Hans-Kristian_Solberg_Vittinghus_Lee_Cheuk_Yu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,1,TOYOTA THAILAND OPEN 2021,2021,Hans-Kristian Solberg VITTINGHUS,LEE Cheuk Yiu,Smash,32_set1_rally18_ball4_Smash.mp4
18,7.0,00:16:24,29523.0,10,8,B,2,殺球,,,1.0,3.0,824.0,620.0,2.0,8.0,684.0,356.0,,,,,8.0,738.0,596.0,8.0,644.0,354.0,0,32,Hans-Kristian_Solberg_Vittinghus_Lee_Cheuk_Yu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,1,TOYOTA THAILAND OPEN 2021,2021,Hans-Kristian Solberg VITTINGHUS,LEE Cheuk Yiu,Smash,32_set1_rally18_ball7_Smash.mp4
19,3.0,00:17:00,30606.0,10,9,A,2,殺球,,,1.0,6.0,768.0,340.0,2.0,6.0,459.0,536.0,,,,,8.0,718.0,332.0,8.0,696.0,538.0,0,32,Hans-Kristian_Solberg_Vittinghus_Lee_Cheuk_Yu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,1,TOYOTA THAILAND OPEN 2021,2021,Hans-Kristian Solberg VITTINGHUS,LEE Cheuk Yiu,Smash,32_set1_rally19_ball3_Smash.mp4
20,4.0,00:17:33,31602.0,11,9,A,2,殺球,1.0,,1.0,6.0,765.0,329.0,2.0,8.0,648.0,521.0,,,,,8.0,696.0,334.0,8.0,745.0,538.0,0,32,Hans-Kristian_Solberg_Vittinghus_Lee_Cheuk_Yu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,1,TOYOTA THAILAND OPEN 2021,2021,Hans-Kristian Solberg VITTINGHUS,LEE Cheuk Yiu,Smash,32_set1_rally20_ball4_Smash.mp4
20,8.0,00:17:36,31688.0,11,9,A,2,殺球,,,1.0,3.0,525.0,316.0,2.0,8.0,615.0,540.0,,,,,8.0,588.0,324.0,8.0,625.0,546.0,0,32,Hans-Kristian_Solberg_Vittinghus_Lee_Cheuk_Yu_TOYOTA_THAILAND_OPEN_2021_QuarterFinals,1,TOYOTA THAILAND OPEN 2021,2021,Hans-Kristian Solberg VITTINGHUS,LEE Cheuk Yiu,Smash,32_set1_rally20_ball8_Smash.mp4
